varId,subCategoryId,applies_to_tabs,category,subcategory,section,question,label,dataType,lookupGroupId,associationSpecific
12644,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Mauritius  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Mauritius  (TABS),integer,,True
12645,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Mexico  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Mexico  (TABS),integer,,True
12646,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Moldova  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Moldova  (TABS),integer,,True
12647,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Monaco  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Monaco  (TABS),integer,,True
12648,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Mongolia  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Mongolia  (TABS),integer,,True
12649,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Morocco  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Morocco  (TABS),integer,,True
12650,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Mozambique  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Mozambique  (TABS),integer,,True
12651,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Myanmar  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Myanmar  (TABS),integer,,True
12652,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Nepal  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Nepal  (TABS),integer,,True
12653,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Netherlands Antilles  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Netherlands Antilles  (TABS),integer,,True
12654,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Netherlands  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Netherlands  (TABS),integer,,True
12655,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Nicaragua  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Nicaragua  (TABS),integer,,True
12656,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Nigeria  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Nigeria  (TABS),integer,,True
12657,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Norway  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Norway  (TABS),integer,,True
12658,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Pakistan  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Pakistan  (TABS),integer,,True
12659,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Palau  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Palau  (TABS),integer,,True
12660,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Panama  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Panama  (TABS),integer,,True
12661,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Papua New Guinea  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Papua New Guinea  (TABS),integer,,True
12662,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Peru  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Peru  (TABS),integer,,True
12663,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Philippines  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Philippines  (TABS),integer,,True
12664,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Poland  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Poland  (TABS),integer,,True
12665,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Portugal  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Portugal  (TABS),integer,,True
12666,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Qatar  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Qatar  (TABS),integer,,True
12667,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Romania  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Romania  (TABS),integer,,True
12668,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Russian Federation  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Russian Federation  (TABS),integer,,True
12669,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Rwanda  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Rwanda  (TABS),integer,,True
12670,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Saint Kitts And Nevis  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Saint Kitts And Nevis  (TABS),integer,,True
12671,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Saint Vincent And The Grenadines  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Saint Vincent And The Grenadines  (TABS),integer,,True
12672,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Saudi Arabia  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Saudi Arabia  (TABS),integer,,True
12673,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Senegal  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Senegal  (TABS),integer,,True
12674,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Serbia  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Serbia  (TABS),integer,,True
12675,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Sierra Leone  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Sierra Leone  (TABS),integer,,True
12676,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Singapore  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Singapore  (TABS),integer,,True
12677,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Slovakia  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Slovakia  (TABS),integer,,True
12678,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Slovenia  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Slovenia  (TABS),integer,,True
12679,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Somalia  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Somalia  (TABS),integer,,True
12680,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: South Africa  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: South Africa  (TABS),integer,,True
12681,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Spain  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Spain  (TABS),integer,,True
12682,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Sri Lanka  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Sri Lanka  (TABS),integer,,True
12683,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Swaziland  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Swaziland  (TABS),integer,,True
12684,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Sweden  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Sweden  (TABS),integer,,True
12685,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Switzerland  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Switzerland  (TABS),integer,,True
12686,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Taiwan  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Taiwan  (TABS),integer,,True
12687,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Tanzania  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Tanzania  (TABS),integer,,True
12688,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Thailand  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Thailand  (TABS),integer,,True
12689,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Togo  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Togo  (TABS),integer,,True
12690,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Trinidad And Tobago  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Trinidad And Tobago  (TABS),integer,,True
12691,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Tunisia  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Tunisia  (TABS),integer,,True
12692,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Turkey  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Turkey  (TABS),integer,,True
12693,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Turks And Caicos Islands  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Turks And Caicos Islands  (TABS),integer,,True
12694,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Uganda  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Uganda  (TABS),integer,,True
12695,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Ukraine  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Ukraine  (TABS),integer,,True
12696,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: United Arab Emirates  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: United Arab Emirates  (TABS),integer,,True
12697,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: United Kingdom  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: United Kingdom  (TABS),integer,,True
12698,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Uruguay  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Uruguay  (TABS),integer,,True
12699,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Venezuela  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Venezuela  (TABS),integer,,True
12700,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Viet Nam  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Viet Nam  (TABS),integer,,True
12701,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Virgin Islands - British  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Virgin Islands - British  (TABS),integer,,True
12702,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Zambia  (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Zambia  (TABS),integer,,True
12703,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Country 1 (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Country 1 (TABS),integer,,True
12704,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Country 2 (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Country 2 (TABS),integer,,True
12705,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Day/Homestay: Country 3 (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Day/Homestay: Country 3 (TABS),integer,,True
12706,,False,Additional Questions,Expatriate Enrollment,Expatriate Enrollment,Totals: Total Expatriate Students (TABS),Additional Questions -> Expatriate Enrollment -> Expatriate Enrollment -> Totals: Total Expatriate Students (TABS),integer,,True
9537,,False,Demographic Variables,Demographic Variables,Educational Attainment,"Total: Education Attainment, < High School (Pop 25+)","Demographic Variables -> Demographic Variables -> Educational Attainment -> Total: Education Attainment, < High School (Pop 25+)",integer,,False
9538,,False,Demographic Variables,Demographic Variables,Educational Attainment,"Total: Education Attainment, High School (Pop 25+)","Demographic Variables -> Demographic Variables -> Educational Attainment -> Total: Education Attainment, High School (Pop 25+)",integer,,False
9539,,False,Demographic Variables,Demographic Variables,Educational Attainment,"Total: Education Attainment, Some College (Pop 25+)","Demographic Variables -> Demographic Variables -> Educational Attainment -> Total: Education Attainment, Some College (Pop 25+)",integer,,False
9540,,False,Demographic Variables,Demographic Variables,Educational Attainment,"Total: Education Attainment, Associate's Degree (Pop 25+)","Demographic Variables -> Demographic Variables -> Educational Attainment -> Total: Education Attainment, Associate's Degree (Pop 25+)",integer,,False
9541,,False,Demographic Variables,Demographic Variables,Educational Attainment,Total: Education Attainment Bachelor's Degree,Demographic Variables -> Demographic Variables -> Educational Attainment -> Total: Education Attainment Bachelor's Degree,integer,,False
